query_path,query_name,query_label,base_path,base_name,base_label,global_similarity,orb_similarity,similarity,relevant,rank
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-xmyo9fgntldhxv.jpg,fhy-xmyo9fgntldhxv.jpg,fhy,0.9727001786231995,1.0,0.9904450625181198,True,2
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-R-C1dwqf.jpg,fhy-R-C1dwqf.jpg,fhy,0.9645854830741882,1.0,0.9876049190759659,True,3
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-B4LmZKjeUGIOH4.jpg,fhy-B4LmZKjeUGIOH4.jpg,fhy,0.9621559381484985,1.0,0.9867545783519744,True,4
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-fgduhggdtrsehj67fdgfjf.jpg,fhy-fgduhggdtrsehj67fdgfjf.jpg,fhy,0.9526428580284119,1.0,0.9834250003099442,True,5
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-2inthedd77.png,fhy-2inthedd77.png,fhy,0.9520531892776489,1.0,0.9832186162471771,True,6
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-24bsd9f01bj.jpeg,fhy-24bsd9f01bj.jpeg,fhy,0.7216904759407043,1.0,0.9025916665792466,True,7
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001353.jpg,oxford_001353.jpg,irrelevant,0.20334067940711975,0.8125,0.5992942377924919,False,8
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-qpbxmd71560730.jpg,fhy-qpbxmd71560730.jpg,fhy,0.31940579414367676,0.35,0.33929202795028685,True,9
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-clp72861345732.png,fhy-clp72861345732.png,fhy,0.31855374574661255,0.3375,0.3308688110113144,True,10
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-f2of2f2f.jpg,fhy-f2of2f2f.jpg,fhy,0.31855374574661255,0.3375,0.3308688110113144,True,11
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-5j7k6tny4djdn4rdswda.png,fhy-5j7k6tny4djdn4rdswda.png,fhy,0.31855374574661255,0.3375,0.3308688110113144,True,12
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-58ee3d6d55fbb2fbe4a2bee09feecca24423dce7.jpeg,fhy-58ee3d6d55fbb2fbe4a2bee09feecca24423dce7.jpeg,fhy,0.31855374574661255,0.3375,0.3308688110113144,True,13
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-1h2i3j4k5l6m.jpeg,fhy-1h2i3j4k5l6m.jpeg,fhy,0.31855374574661255,0.3375,0.3308688110113144,True,14
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_001049.jpg,christ_church_001049.jpg,irrelevant,0.5094178915023804,0.1125,0.25142126202583315,False,15
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-ooaijo08673689.png,fhy-ooaijo08673689.png,fhy,0.31755614280700684,0.2125,0.24926964998245238,True,16
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000403.jpg,christ_church_000403.jpg,irrelevant,0.40858080983161926,0.1625,0.24862828344106674,False,17
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000612.jpg,christ_church_000612.jpg,irrelevant,0.436004638671875,0.1375,0.24197662353515625,False,18
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001348.jpg,oxford_001348.jpg,irrelevant,0.4346117377281189,0.1375,0.24148910820484162,False,19
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-sgdwgdu545.jpg,fhy-sgdwgdu545.jpg,fhy,0.20064496994018555,0.2625,0.24085073947906496,True,20
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_001047.jpg,christ_church_001047.jpg,irrelevant,0.4445650577545166,0.125,0.23684777021408082,False,21
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\new_001097.jpg,new_001097.jpg,irrelevant,0.4177592396736145,0.1375,0.23559073388576507,False,22
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\magdalen_000571.jpg,magdalen_000571.jpg,irrelevant,0.4827469289302826,0.1,0.2339614251255989,False,23
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000698.jpg,christ_church_000698.jpg,irrelevant,0.5239623188972473,0.075,0.23213681161403654,False,24
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-t3u49utn3.jpg,nm-t3u49utn3.jpg,nm,0.476928174495697,0.0875,0.22379986107349392,False,25
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\keble_000005.jpg,keble_000005.jpg,irrelevant,0.46707406640052795,0.0875,0.2203509232401848,False,26
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\ashmolean_000286.jpg,ashmolean_000286.jpg,irrelevant,0.3931102454662323,0.125,0.21883858591318128,False,27
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\trinity_000223.jpg,trinity_000223.jpg,irrelevant,0.3230077028274536,0.1625,0.21867769598960876,False,28
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\keble_000062.jpg,keble_000062.jpg,irrelevant,0.41217079758644104,0.1125,0.21738477915525434,False,29
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-xgfafd54621156.jpg,fhy-xgfafd54621156.jpg,fhy,0.3182971179485321,0.1625,0.21702899128198624,True,30
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000844.jpg,christ_church_000844.jpg,irrelevant,0.48030897974967957,0.075,0.21685814291238786,False,31
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\keble_000004.jpg,keble_000004.jpg,irrelevant,0.479277640581131,0.075,0.21649717420339581,False,32
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\jesus_000304.jpg,jesus_000304.jpg,irrelevant,0.24148520827293396,0.2,0.2145198228955269,False,33
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001783.jpg,oxford_001783.jpg,irrelevant,0.3546298146247864,0.1375,0.21349543511867525,False,34
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000792.jpg,christ_church_000792.jpg,irrelevant,0.38788384199142456,0.1125,0.20888434469699857,False,35
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\all_souls_000145.jpg,all_souls_000145.jpg,irrelevant,0.24798022210597992,0.1875,0.20866807773709298,False,36
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\all_souls_000054.jpg,all_souls_000054.jpg,irrelevant,0.40861478447914124,0.1,0.2080151745676994,False,37
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\jesus_000305.jpg,jesus_000305.jpg,irrelevant,0.3373246192932129,0.1375,0.2074386167526245,False,38
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\new_000345.jpg,new_000345.jpg,irrelevant,0.38319993019104004,0.1125,0.207244975566864,False,39
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-clovecantouchusonetime384.jpg,nm-clovecantouchusonetime384.jpg,nm,0.35517066717147827,0.125,0.20555973351001738,False,40
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000273.jpg,christ_church_000273.jpg,irrelevant,0.3778921365737915,0.1125,0.205387247800827,False,41
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\magdalen_000030.jpg,magdalen_000030.jpg,irrelevant,0.442666232585907,0.075,0.20368318140506741,False,42
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-fwdyhiwag543765.jpg,nm-fwdyhiwag543765.jpg,nm,0.3264293968677521,0.1375,0.20362528890371323,False,43
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\radcliffe_camera_000064.jpg,radcliffe_camera_000064.jpg,irrelevant,0.41653481125831604,0.0875,0.20266218394041058,False,44
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\pitt_rivers_000122.jpg,pitt_rivers_000122.jpg,irrelevant,0.41058337688446045,0.0875,0.20057918190956114,False,45
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000409.jpg,christ_church_000409.jpg,irrelevant,0.3166120648384094,0.1375,0.2001892226934433,False,46
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-922rawhcowayaz79.png,nm-922rawhcowayaz79.png,nm,0.3855675160884857,0.1,0.19994863063097,False,47
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\trinity_000382.jpg,trinity_000382.jpg,irrelevant,0.3321727514266968,0.125,0.19751046299934388,False,48
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\trinity_000197.jpg,trinity_000197.jpg,irrelevant,0.23706763982772827,0.175,0.19672367393970489,False,49
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000714.jpg,christ_church_000714.jpg,irrelevant,0.44258740544319153,0.0625,0.195530591905117,False,50
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001101.jpg,oxford_001101.jpg,irrelevant,0.30309155583381653,0.1375,0.1954570445418358,False,51
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\jesus_000117.jpg,jesus_000117.jpg,irrelevant,0.23069371283054352,0.175,0.1944927994906902,False,52
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\pitt_rivers_000126.jpg,pitt_rivers_000126.jpg,irrelevant,0.3919829726219177,0.0875,0.1940690404176712,False,53
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\pitt_rivers_000143.jpg,pitt_rivers_000143.jpg,irrelevant,0.41351544857025146,0.075,0.19348040699958802,False,54
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\jesus_000119.jpg,jesus_000119.jpg,irrelevant,0.36405569314956665,0.1,0.19241949260234834,False,55
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_000240.jpg,oxford_000240.jpg,irrelevant,0.29200050234794617,0.1375,0.19157517582178116,False,56
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\radcliffe_camera_000059.jpg,radcliffe_camera_000059.jpg,irrelevant,0.28790152072906494,0.1375,0.19014053225517275,False,57
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000419.jpg,christ_church_000419.jpg,irrelevant,0.4017210602760315,0.075,0.18935237109661102,False,58
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002713.jpg,oxford_002713.jpg,irrelevant,0.23523712158203125,0.1625,0.18795799255371093,False,59
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-jsej11zoq.jpg,fhy-jsej11zoq.jpg,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002805.jpg,oxford_002805.jpg,irrelevant,0.4196672737598419,0.0625,0.18750854581594464,False,60
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-mwnebe40593897.png,fhy-mwnebe40593897.png,fhy,0.5023838877677917,1.0,0.8258343607187271,True,1
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-sdadad31312.jpg,fhy-sdadad31312.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,2
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-ads65321.jpg,fhy-ads65321.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,3
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-a387c13fa097b3b073072c303d189e3.jpg,fhy-a387c13fa097b3b073072c303d189e3.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,4
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-suhauwh32544.jpg,fhy-suhauwh32544.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,5
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-20160428144213020382.jpg,fhy-20160428144213020382.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,6
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-1hsasar54698.jpg,fhy-1hsasar54698.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,7
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-ofaso20517.png,fhy-ofaso20517.png,fhy,0.5021967887878418,1.0,0.8257688760757447,True,8
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-fhfrfhu2132.jpg,fhy-fhfrfhu2132.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,9
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-kvf233.jpg,fhy-kvf233.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,10
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-290u001.jpg,fhy-290u001.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,11
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-bgty67fvdrcygbcvbg.png,fhy-bgty67fvdrcygbcvbg.png,fhy,0.5021967887878418,1.0,0.8257688760757447,True,12
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-clp34674367.png,fhy-clp34674367.png,fhy,0.5021967887878418,1.0,0.8257688760757447,True,13
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-c61j8a9d5cap09.jpg,fhy-c61j8a9d5cap09.jpg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,14
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-231bef9ac2.jpeg,fhy-231bef9ac2.jpeg,fhy,0.5021967887878418,1.0,0.8257688760757447,True,15
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-08ur03qu0ridjewifi.jpg,fhy-08ur03qu0ridjewifi.jpg,fhy,0.4994989037513733,1.0,0.8248246163129807,True,16
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-o1oJhU13H3fFit.jpg,fhy-o1oJhU13H3fFit.jpg,fhy,0.4971667528152466,1.0,0.8240083634853363,True,17
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-xgfafddd612131.jpeg,fhy-xgfafddd612131.jpeg,fhy,0.49510979652404785,1.0,0.8232884287834168,True,18
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-riug89dhsoqnwfr.jpg,fhy-riug89dhsoqnwfr.jpg,fhy,0.478821337223053,1.0,0.8175874680280686,True,19
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-Kpkpgl4sA1NNy1.png,fhy-Kpkpgl4sA1NNy1.png,fhy,0.472043514251709,1.0,0.8152152299880981,True,20
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-adfevafwe.jpg,fhy-adfevafwe.jpg,fhy,0.5064170956611633,0.9625,0.8028709834814072,True,21
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-0sjxudbe0e8dpsvnz.png,fhy-0sjxudbe0e8dpsvnz.png,fhy,0.42778632044792175,1.0,0.7997252121567726,True,22
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-sdvs51.jpg,fhy-sdvs51.jpg,fhy,0.42778632044792175,1.0,0.7997252121567726,True,23
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-763522ii1.png,fhy-763522ii1.png,fhy,0.42192965745925903,1.0,0.7976753801107407,True,24
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-sjhajkchjdkjn78723jhjshkjd4.jpg,fhy-sjhajkchjdkjn78723jhjshkjd4.jpg,fhy,0.4218766689300537,1.0,0.7976568341255188,True,25
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-jdaols8.jpg,fhy-jdaols8.jpg,fhy,0.4217258095741272,1.0,0.7976040333509445,True,26
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-sdhbf872346.png,fhy-sdhbf872346.png,fhy,0.4208962023258209,1.0,0.7973136708140374,True,27
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-sbdfbdfb .jpg,fhy-sbdfbdfb .jpg,fhy,0.42086082696914673,1.0,0.7973012894392013,True,28
d:\CODE\PY\BJTU_Vision\image_retrieval\query\fhy-n8ddq1q.png,fhy-n8ddq1q.png,fhy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-9923045643.png,fhy-9923045643.png,fhy,0.42086082696914673,1.0,0.7973012894392013,True,29
